id,time
9785851,2
9815038,6950
9826451,27
9955694,19
9992585,232
10211326,228
10214144,194
10368305,2
10402822,102
10646531,359
10855810,6
10928966,12
10985991,4
11036389,9
11055336,4
11131302,89
11143026,115
11433954,9
11452074,5
11650596,105
11666905,12
11685427,5
11832654,13
11870266,285
12093169,6
12162919,1
12200301,412
12360949,4830
12463675,2
12589685,527
12686014,3
12729827,8
12873715,3
13170812,74
13320285,575
13378025,3
13787490,6
14130255,7
14169735,866
14207755,18
14327207,6
14684946,3
14830958,5
15174808,79
15284487,2
15299539,4074
15520239,4
15584690,75
15842614,4
15942936,18
16061361,20
16430592,9
16538973,6
16653321,95
16992793,10
17034898,363
17059753,578
17062684,155
17375037,2
17723733,118
17783254,32166
17804373,2
18136800,6
18147059,7
18374263,1483
18663331,7
18746550,6
18858146,523
18993445,1093
19684155,2
19726791,336
19785923,13
19871612,155
19976892,12
20559708,570
20686527,6
20941270,9
21272744,25
21277933,11
21693233,92
21700274,317
21824597,112
21995504,2
22296514,793702
22425542,11578
22529340,10
22544717,9
22565960,14
22762201,7
22958965,98485
23000291,15
23236548,9
23400207,5
23704097,15
23803023,26
23830822,97
24127491,5
24184810,70
24369272,221
24396293,8
24532467,24
24546912,23
25225149,502
25226325,961
25376496,3
26087884,9
26152305,114
26254975,1897
26634744,18
27053343,6
27219858,8
28075962,4
28155293,98
28187434,62
28453092,13
29060043,1250
29079619,2
29410809,7
29468724,77
29576423,86
29629947,10
29814047,21
30266009,2
30352580,120
30644743,9
30827925,10
30838406,17
31540446,101956
31565989,118
32481719,4
32587431,6
33015150,92
33458845,80
33770374,17
33781140,4
33918130,13
34071716,13
34100118,111
34112980,150
34256592,2
34327430,91
34363635,13
34380859,6
35896090,8
35949853,8
36570911,463
37526598,7
38648775,68
38894078,5
39291850,3
39614294,91
39994054,6
40385195,1009
40897461,3191
40911804,24
41005932,253
414788,7
762833,16
764890,22
920560,4
1196808,9
1628588,2
1802107,2
1813853,2
2012496,21
2623462,3
3223753,5
3336200,5
3399019,22
3452355,234
3720034,6
3799091,4
4469550,3
4675481,34729
5033666,2
5754857,7
5781843,8
5946218,4
6214690,9
6234755,3
6346821,2
6522526,8256
6706076,2
7093663,3
7118314,81
7218671,998660
7358629,2
7419167,14
7470537,3
7548975,98
7555326,75
8010234,7
8539510,10
8562412,8
8883818,21
8962633,27
9205316,17
11506277,10
12617667,7
12768306,364
12768942,3
12792968,1892
13061947,2
13169943,2
13188732,2
13240081,1
13516476,233226
14341709,100
14349844,3
14478859,5
14556336,7
14805073,17
15081471,3
15338879,5
15687138,3
16382589,223
16581888,5
16794425,5
17447838,10
18406622,6
19084981,119
20384656,8
20397675,3
20906861,10319
21018466,6
21772256,17
22661464,5
22965411,18
22991068,133
23021328,18
23750693,93
23891347,1093
25224541,5334
25544587,126
26729319,127
27170165,6
27616789,4
29909665,254
29944454,11
30465466,335
30470528,4
31192189,7
31842275,26
31872889,7
32145352,115
32427967,17
32647391,173
34086390,16
34146392,331
34337679,8
34688765,5
35677969,96
35875835,9
36752850,6
36953612,179
39239624,6
39826865,3110
39829098,100
40178080,23
40978316,12
42063553,23
722932,3
1421485,3
2012496,21
2038640,2
2441882,9
2703528,6
2733871,3
2939368,3
3399019,22
3515169,22
3600162,95
4019770,8
4782859,2
4975394,9
5010286,8
5127512,275
5213178,16
5402665,31994
5420451,3
5444860,6
5537107,2
6358546,2
6683925,152123
6973749,2
7114569,5
8071493,154
8169339,4
8483955,3
9038738,5
9232227,6
9272484,98
9349230,13
9764481,4
9850445,3
10295584,1256
12034102,2
12131019,7
12960820,6
13333181,82
14079478,9
14305189,2
15117591,2
15800178,103
16095768,297
16382589,223
17154104,3
17217582,4
17359424,1
17447838,10
19042690,4
19117835,11
19538869,80690
19630642,13
19968470,7403
20179760,22
20389064,7
21584362,6
22269604,4
22729364,6
22769919,2
23490923,4
23696115,2
23794435,6
23891347,1093
24966585,5
26460998,1460
26940456,6
27576719,10
27995095,7
30023748,4
30137563,4
30428444,7
30734785,3
31257269,10
32142278,20
32327354,6
35721051,16
36373129,8
36836337,10
37697475,10
38888976,7
40629479,2
42194320,117
