id,time
9232227,187
9272484,123
9349230,22
9764481,235
9850445,629
10295584,1032384
12034102,150
12131019,16
12960820,23
13333181,154
14079478,161
14305189,22
15117591,9
15800178,115
16095768,1086
16382589,634
17154104,97
17217582,27
17359424,19
17447838,13
19042690,5129
19117835,210
19538869,107964
19630642,16
19968470,252685
20179760,28
20389064,152328
21584362,300
22269604,5
22729364,62
22769919,14
23490923,5
23696115,228
23794435,26
23891347,4264
24966585,133
26460998,1120435
26940456,115
27576719,11
27995095,9
30023748,7
30137563,12
30428444,23
30734785,14
31257269,213
32142278,23
32327354,33225
35721051,103
36373129,420
36836337,13
37697475,280691
38888976,181490
40629479,6
42194320,408
