30137563,2015-05-09,08:05:39,0,2
30428444,2015-05-24,21:20:44,2,4
30734785,2015-06-09,14:20:24,0,4
30833075,2015-06-14,18:33:55,-1,1
31257269,2015-07-06,23:15:16,1,2
31570684,2015-07-22,18:01:45,3,1
32142278,2015-08-21,14:00:32,-1,2
32327354,2015-09-01,08:51:58,3,3
32632099,2015-09-17,13:52:59,0,1
32677101,2015-09-20,07:55:43,0,1
32998271,2015-10-07,17:02:48,-3,1
33353513,2015-10-26,18:57:53,0,0
33643249,2015-11-11,02:23:36,1,1
33697559,2015-11-13,16:35:43,0,1
33807268,2015-11-19,14:57:44,0,1
35545509,2016-02-22,03:49:45,0,1
35703479,2016-02-29,15:36:44,0,0
35721051,2016-03-01,10:57:11,0,3
35894076,2016-03-09,14:17:21,0,1
36114174,2016-03-20,13:16:04,1,1
36373129,2016-04-02,12:16:50,-4,2
36517568,2016-04-09,13:41:14,0,0
36836337,2016-04-25,09:14:17,0,4
36950049,2016-04-30,02:31:10,-1,1
37118625,2016-05-09,14:38:59,2,1
37275202,2016-05-17,11:45:30,0,1
37308664,2016-05-18,19:36:23,-2,1
37697475,2016-06-08,08:43:16,2,2
37871832,2016-06-17,01:38:59,1,1
38708475,2016-08-01,21:33:01,2,1
38888976,2016-08-11,06:38:10,4,3
39317175,2016-09-04,13:00:52,0,1
39520728,2016-09-15,21:35:52,1,0
39537287,2016-09-16,17:39:19,1,1
39973336,2016-10-11,08:35:08,0,1
40073142,2016-10-16,17:20:13,-1,1
40294204,2016-10-27,21:07:08,0,0
40615961,2016-11-15,17:20:18,0,1
40629479,2016-11-16,10:16:29,-2,2
40659357,2016-11-17,15:52:48,0,1
40819253,2016-11-26,14:15:39,0,1
40963792,2016-12-04,21:20:17,0,1
41300922,2016-12-23,11:47:29,0,1
41660558,2017-01-15,11:26:02,0,1
41674162,2017-01-16,10:23:13,1,1
42139302,2017-02-09,14:28:57,-1,1
42194320,2017-02-12,23:04:34,9,2
42450594,2017-02-25,00:43:50,-2,0
42677950,2017-03-08,17:26:24,1,1
