10872,2008-08-14,10:34:05,3,9
167014,2008-10-03,13:59:01,26,8
305423,2008-11-20,14:21:07,3,1
647830,2009-03-15,13:45:26,0,1
657477,2009-03-18,09:11:04,1,3
794263,2009-04-27,16:28:38,3,3
795510,2009-04-27,22:19:49,2,1
842071,2009-05-08,22:23:02,0,2
983390,2009-06-11,20:13:38,3,1
1059047,2009-06-29,15:50:51,-1,2
1097950,2009-07-08,13:05:50,0,1
1148500,2009-07-18,20:36:09,0,3
1245485,2009-08-07,15:40:16,5,3
1411311,2009-09-11,14:42:06,3,2
1657927,2009-11-01,18:39:04,2,4
1765119,2009-11-19,17:35:35,9,1
1948698,2009-12-22,19:49:20,0,1
2016486,2010-01-06,21:44:09,5,2
2058167,2010-01-13,16:07:39,0,3
2087302,2010-01-18,15:59:22,0,4
2126226,2010-01-24,06:56:02,-1,2
2432256,2010-03-12,11:10:54,12,3
2866615,2010-05-19,14:49:06,0,2
2894247,2010-05-24,01:10:09,2,5
2969283,2010-06-03,19:53:04,-5,5
3016682,2010-06-10,17:07:00,8,1
3335371,2010-07-26,13:46:26,0,3
3467098,2010-08-12,11:25:41,0,1
3743496,2010-09-18,21:05:33,16,7
3753417,2010-09-20,16:24:25,2,2
4485808,2010-12-19,23:44:53,15,4
5688527,2011-04-16,18:11:29,0,1
5879902,2011-05-04,07:20:43,9,1
6044580,2011-05-18,12:22:16,3,2
6181295,2011-05-30,22:36:04,7,1
6283150,2011-06-08,17:59:23,3,1
6376814,2011-06-16,18:30:56,0,1
6396979,2011-06-18,15:22:21,1,1
6564764,2011-07-03,18:33:39,0,1
6876199,2011-07-29,16:32:06,0,1
7020520,2011-08-11,03:32:17,1,1
7498823,2011-09-21,11:17:18,0,4
7667485,2011-10-05,20:43:51,0,3
7679577,2011-10-06,19:39:10,0,1
7864474,2011-10-23,05:09:01,0,3
7964768,2011-11-01,09:47:53,1,1
8232926,2011-11-22,19:55:44,0,1
8406682,2011-12-06,20:53:04,0,3
8432753,2011-12-08,14:44:38,8,1
8929714,2012-01-19,16:34:33,2,1
9323142,2012-02-17,05:00:24,1,1
9486443,2012-02-28,17:08:41,58,13
9596322,2012-03-07,05:31:42,0,0
9828951,2012-03-22,19:13:32,1,1
9910058,2012-03-28,14:50:35,0,3
9969539,2012-04-02,00:19:02,2,2
9995227,2012-04-03,14:21:21,0,1
10365469,2012-04-28,16:37:18,1,2
10441672,2012-05-04,01:52:22,0,0
10474890,2012-05-06,22:41:12,3,2
11160383,2012-06-22,16:30:51,0,1
11585499,2012-07-20,19:04:50,3,1
11779938,2012-08-02,14:43:44,0,1
11811680,2012-08-04,20:13:36,0,1
11818944,2012-08-05,18:25:02,0,2
11969754,2012-08-15,13:01:38,0,1
12007977,2012-08-17,14:46:06,0,1
12697309,2012-10-02,19:54:51,0,2
12802573,2012-10-09,14:42:52,0,1
13239129,2012-11-05,19:39:45,0,2
13291195,2012-11-08,14:42:28,0,5
13961422,2012-12-19,21:23:30,1,0
14213470,2013-01-08,10:59:31,0,1
14244241,2013-01-09,18:44:11,3,1
14277751,2013-01-11,11:58:07,0,0
14477522,2013-01-23,10:32:14,0,1
14509587,2013-01-24,19:54:07,0,1
14563838,2013-01-28,14:08:45,0,1
14649428,2013-02-01,15:20:09,-2,1
14700391,2013-02-05,04:49:25,0,1
15000903,2013-02-21,11:18:26,0,1
15413278,2013-03-14,15:21:20,2,1
15434632,2013-03-15,14:13:30,3,0
15534118,2013-03-20,20:32:56,1,1
15574561,2013-03-22,15:51:31,0,1
15583685,2013-03-23,05:20:24,1,2
15888226,2013-04-08,20:21:06,2,0
16076514,2013-04-18,07:03:27,0,1
16090153,2013-04-18,18:06:15,0,2
16107663,2013-04-19,15:03:22,1,1
16740880,2013-05-24,17:53:23,0,4
16845696,2013-05-30,20:52:52,0,2
17220501,2013-06-20,17:54:59,0,1
17406896,2013-07-01,14:27:54,1,0
17691611,2013-07-17,05:12:53,0,2
18220663,2013-08-13,23:01:51,41,3
18371287,2013-08-22,03:40:10,1,2
18456036,2013-08-27,02:33:39,1,0
18561843,2013-09-01,19:02:40,0,1
18585747,2013-09-03,06:40:24,2,1
18633363,2013-09-05,10:03:01,0,2
18730460,2013-09-10,23:41:52,1,1
18757450,2013-09-12,06:58:35,0,1
18860906,2013-09-17,22:26:40,0,2
18948881,2013-09-22,21:22:31,0,2
19252933,2013-10-08,16:12:40,0,1
19333400,2013-10-12,10:57:45,0,1
19445074,2013-10-18,08:33:54,3,1
19555310,2013-10-24,01:29:47,7,1
19847184,2013-11-07,21:37:57,1,2
20116417,2013-11-21,09:00:59,0,1
20541773,2013-12-12,11:04:38,0,1
20608042,2013-12-16,10:03:34,0,0
20617107,2013-12-16,17:36:43,1,0
20681472,2013-12-19,12:10:53,6,1
20963840,2014-01-07,04:20:33,0,1
21294121,2014-01-22,21:14:41,0,1
21444584,2014-01-29,23:03:47,0,2
21752456,2014-02-13,11:08:47,1,1
21861814,2014-02-18,18:01:30,0,2
21911268,2014-02-20,14:50:12,0,1
22212174,2014-03-06,00:06:13,0,1
22217790,2014-03-06,07:22:39,0,3
22310487,2014-03-10,20:21:27,5,3
22658918,2014-03-26,11:01:18,-1,1
22800129,2014-04-02,01:55:44,1,1
23108934,2014-04-16,12:03:55,2,1
23386213,2014-04-30,10:54:55,0,3
23408387,2014-05-01,13:11:29,0,3
23432033,2014-05-02,15:46:11,0,1
23754991,2014-05-20,08:46:09,0,0
23809712,2014-05-22,14:28:13,1,2
23846337,2014-05-24,14:46:03,0,1
