4911521,4911400,2011-02-06,04:09:22,6
7399338,4911400,2011-09-13,09:06:14,5
20327720,4911400,2013-12-02,11:56:12,1
41871876,4911400,2017-01-26,10:52:33,2
5003103,5003018,2011-02-15,11:33:50,1
5048398,5048349,2011-02-19,02:12:38,0
5048443,5048349,2011-02-19,02:26:31,1
5053271,5048349,2011-02-19,20:22:38,2
6220837,6081243,2011-06-02,21:55:33,3
6144500,6144262,2011-05-26,20:14:23,2
6144847,6144262,2011-05-26,20:46:56,3
6144921,6144262,2011-05-26,20:52:28,1
6145146,6144262,2011-05-26,21:12:47,0
6155568,6144262,2011-05-27,17:11:47,0
6193099,6192837,2011-05-31,20:20:23,3
6223038,6192837,2011-06-03,04:44:06,-1
18507436,6192837,2013-08-29,09:42:50,1
6205277,6205153,2011-06-01,17:28:25,1
6483742,6483709,2011-06-26,11:56:27,2
6483857,6483709,2011-06-26,12:20:09,1
6484063,6483709,2011-06-26,12:57:50,1
6786498,6786106,2011-07-22,06:38:20,1
6830530,6786106,2011-07-26,13:13:20,0
7029298,7028877,2011-08-11,16:14:07,1
7032973,7028877,2011-08-11,21:17:59,1
7033244,7028877,2011-08-11,21:42:30,1
7209463,7208510,2011-08-26,19:10:52,1
7382056,7319209,2011-09-11,23:40:14,0
7730287,7728229,2011-10-11,17:53:12,1
7789643,7728229,2011-10-17,05:15:11,0
7789932,7728229,2011-10-17,06:06:46,0
7854167,7854027,2011-10-21,19:11:41,4
7854253,7854027,2011-10-21,19:19:06,3
7855043,7854027,2011-10-21,20:40:52,1
7858659,7854027,2011-10-22,09:46:44,2
8689956,7854027,2011-12-31,18:54:09,0
8070583,8070557,2011-11-09,19:38:56,0
8070623,8070557,2011-11-09,19:41:40,5
8070692,8070557,2011-11-09,19:47:27,0
11390090,8105170,2012-07-09,06:34:22,2
8329889,8329871,2011-11-30,17:02:08,6
8329923,8329871,2011-11-30,17:04:56,2
8329930,8329871,2011-11-30,17:05:16,4
8330016,8329871,2011-11-30,17:09:40,1
8330020,8329871,2011-11-30,17:10:01,3
8333469,8329871,2011-11-30,21:54:01,1
8505029,8500115,2011-12-14,13:10:00,3
8943458,8540728,2012-01-20,15:07:01,1
8578403,8578349,2011-12-20,16:11:52,5
8578523,8578349,2011-12-20,16:21:12,12
15624707,8578349,2013-03-25,21:03:11,1
20863289,8578349,2013-12-31,21:17:59,12
24086753,8578349,2014-06-06,16:35:10,0
33977569,8578349,2015-11-28,23:17:22,1
37712765,8578349,2016-06-08,20:56:07,0
8680668,8676988,2011-12-30,14:51:43,99
9013899,9013069,2012-01-26,04:20:33,1
9614432,9614412,2012-03-08,07:54:09,3
9614452,9614412,2012-03-08,07:55:41,2
9614454,9614412,2012-03-08,07:55:55,0
9614484,9614412,2012-03-08,08:00:05,3
9624430,9622039,2012-03-08,20:28:12,3
9628237,9622039,2012-03-09,02:41:58,1
10178405,10177850,2012-04-16,16:59:20,3
10341985,10332766,2012-04-26,21:56:09,1
10823592,10807875,2012-05-30,20:15:57,0
12273434,10839309,2012-09-05,01:38:06,2
11146376,11146096,2012-06-21,20:40:02,1
11420537,11419915,2012-07-10,19:31:16,0
11854349,11419915,2012-08-07,21:22:56,0
12151863,12150381,2012-08-28,02:01:51,1
12365314,12315670,2012-09-11,08:04:06,2
19366864,12315670,2013-10-14,18:35:49,0
12427933,12427717,2012-09-14,15:51:39,1
12427999,12427717,2012-09-14,15:55:24,0
12866356,12727893,2012-10-12,20:08:32,4
12922998,12727893,2012-10-16,20:36:27,5
14040929,13761991,2012-12-26,12:59:40,1
13774945,13765027,2012-12-08,05:54:46,0
20318616,13837546,2013-12-01,23:32:51,1
14644538,13864002,2013-02-01,10:43:53,0
13886633,13886632,2012-12-14,21:38:29,7
13886747,13886632,2012-12-14,21:48:21,1
14068710,14068056,2012-12-28,11:17:48,0
14088531,14088330,2012-12-30,05:23:12,0
14281859,14280255,2013-01-11,15:57:50,3
14301260,14301214,2013-01-13,06:35:45,3
14301282,14301214,2013-01-13,06:40:38,0
14301324,14301214,2013-01-13,06:47:58,1
14301720,14301214,2013-01-13,08:05:19,0
14323046,14322966,2013-01-14,17:01:38,0
