18598455,2013-09-03,17:47:46,3,5
18620306,2013-09-04,17:33:18,0,1
18698971,2013-09-09,13:08:23,-2,3
19022737,2013-09-26,08:11:20,1,0
19035909,2013-09-26,18:29:17,0,2
19469029,2013-10-19,17:40:38,2,1
19597679,2013-10-25,19:11:18,0,1
19672432,2013-10-30,01:48:30,0,5
19776876,2013-11-04,20:51:37,4,1
19821137,2013-11-06,19:32:59,2,2
19952106,2013-11-13,11:07:22,5,1
20071673,2013-11-19,12:31:11,0,1
20739847,2013-12-23,08:42:32,2,1
21816051,2014-02-16,20:22:37,7,2
21972148,2014-02-23,18:02:01,3,1
22189062,2014-03-05,05:06:07,0,2
22192603,2014-03-05,08:44:25,0,2
22231999,2014-03-06,17:42:09,0,1
22234171,2014-03-06,19:31:43,2,1
22300850,2014-03-10,13:01:26,0,1
22507213,2014-03-19,13:21:34,2,1
22886951,2014-04-05,21:18:26,0,1
22967284,2014-04-09,15:30:18,5,1
23065772,2014-04-14,16:51:02,1,1
23070381,2014-04-14,21:04:40,0,1
23302645,2014-04-25,20:42:10,0,2
23499620,2014-05-06,16:03:51,1,1
23559914,2014-05-09,08:27:23,0,1
24006765,2014-06-03,03:44:08,0,0
24459556,2014-06-27,19:33:46,1,1
24624039,2014-07-08,05:01:53,2,1
25012790,2014-07-29,10:06:32,0,0
25043895,2014-07-30,18:07:32,2,1
25164038,2014-08-06,15:13:47,1,1
25166804,2014-08-06,17:45:23,4,1
25844698,2014-09-15,09:21:50,-5,3
26041110,2014-09-25,14:26:24,0,0
26491527,2014-10-21,16:21:38,0,1
26575813,2014-10-26,17:26:08,1,2
26735367,2014-11-04,11:36:57,0,0
26763944,2014-11-05,17:59:02,2,2
27190674,2014-11-28,14:21:41,-1,2
27797359,2015-01-06,11:07:40,1,0
27950291,2015-01-14,18:48:51,0,1
28049080,2015-01-20,15:25:35,1,1
28119160,2015-01-23,21:41:45,1,0
28195956,2015-01-28,15:23:03,0,2
28459440,2015-02-11,16:30:52,0,1
28468138,2015-02-12,02:15:52,0,4
28957884,2015-03-10,07:06:46,1,0
28967931,2015-03-10,15:40:42,-4,1
29087114,2015-03-16,21:19:22,0,1
29091207,2015-03-17,04:17:56,0,1
29177773,2015-03-21,00:17:35,1,1
29355850,2015-03-30,20:39:14,1,1
29369987,2015-03-31,13:34:19,1,0
29393651,2015-04-01,14:35:28,0,0
29617533,2015-04-14,01:06:58,0,1
29728833,2015-04-19,10:51:03,3,0
29948235,2015-04-29,15:30:10,2,1
30499782,2015-05-28,07:21:21,0,1
30596341,2015-06-02,12:38:24,0,1
30649678,2015-06-04,16:48:18,2,0
30789138,2015-06-11,18:54:37,0,1
30831803,2015-06-14,16:29:09,-1,2
31312820,2015-07-09,09:01:39,0,1
31433121,2015-07-15,14:23:27,3,2
31490290,2015-07-18,10:37:46,2,2
31573104,2015-07-22,20:12:54,5,1
31929069,2015-08-10,21:00:00,0,2
31994318,2015-08-13,17:00:33,2,2
32127653,2015-08-20,20:22:02,1,0
32141980,2015-08-21,13:47:03,0,1
32199226,2015-08-25,08:34:21,2,1
32477627,2015-09-09,10:54:48,0,1
32652556,2015-09-18,12:53:20,0,0
33312447,2015-10-23,22:42:26,0,2
33411020,2015-10-29,09:57:51,0,0
33631701,2015-11-10,13:58:30,-1,1
33639514,2015-11-10,20:59:30,0,1
34086361,2015-12-04,10:37:56,-1,1
34374050,2015-12-19,18:35:22,1,1
34803842,2016-01-15,03:18:23,5,1
34835669,2016-01-17,06:11:46,3,2
34996220,2016-01-25,15:27:51,0,0
35005320,2016-01-26,00:57:18,1,0
35023928,2016-01-26,21:04:27,-1,1
35085400,2016-01-29,13:10:10,2,1
35467497,2016-02-17,20:52:27,1,1
35704376,2016-02-29,16:19:37,0,1
35771178,2016-03-03,11:39:27,0,1
35780448,2016-03-03,18:47:23,2,1
35855598,2016-03-07,22:41:42,6,2
36278360,2016-03-29,07:44:57,1,1
36418998,2016-04-05,06:45:20,2,3
36450278,2016-04-06,11:48:54,2,2
36909826,2016-04-28,08:55:50,0,0
37059846,2016-05-05,20:38:58,1,1
37837421,2016-06-15,13:50:03,0,2
38079919,2016-06-28,15:07:59,1,3
38177080,2016-07-04,04:42:31,0,0
38204347,2016-07-05,13:10:11,1,1
38346027,2016-07-13,08:10:20,-1,1
38355470,2016-07-13,15:08:02,0,3
38541903,2016-07-23,12:41:38,0,1
38608936,2016-07-27,09:26:09,0,1
38769661,2016-08-04,14:06:19,0,0
38904979,2016-08-11,19:50:46,0,0
39095248,2016-08-23,07:45:34,1,1
39152038,2016-08-25,18:06:55,0,2
39255628,2016-08-31,17:28:24,2,0
39531649,2016-09-16,12:33:11,0,0
39789822,2016-09-30,10:51:57,0,1
39840603,2016-10-03,21:21:37,2,1
39842292,2016-10-04,00:07:17,0,1
40075915,2016-10-16,21:58:47,1,1
40471468,2016-11-07,17:53:50,1,1
40704178,2016-11-20,12:47:51,4,1
40877485,2016-11-29,23:11:01,2,2
40878226,2016-11-30,00:24:48,1,0
40995242,2016-12-06,12:17:47,0,1
41022386,2016-12-07,16:21:32,3,5
41052622,2016-12-09,03:29:29,0,1
41215272,2016-12-19,03:12:27,1,1
41295618,2016-12-23,05:24:37,0,1
41447796,2017-01-03,16:19:26,1,1
41475908,2017-01-05,01:25:01,0,1
41497372,2017-01-06,01:06:51,0,1
41687963,2017-01-17,02:04:42,1,1
41711713,2017-01-18,05:04:57,0,0
41833074,2017-01-24,16:16:14,0,0
41840157,2017-01-24,22:31:03,0,0
42624673,2017-03-06,11:38:33,0,1
42639962,2017-03-07,04:00:06,0,0
