id,time
8872751,0
8913529,0
8937701,10
9030315,30
9053429,466
9065115,7
9178316,0
9193931,0
9316032,0
9389673,0
9503720,0
9562598,0
9631833,0
9695207,0
9735273,22
9785851,12
9815038,12
9826451,235
9843031,0
9955694,4
9975733,0
9992585,76
9996681,0
10211326,265
10214144,265
10278243,0
10368305,116
10378467,0
10402822,0
10486578,0
10505737,0
10646531,0
10714668,0
10737926,0
10855810,170
10928966,387
10985991,5
11030792,0
11036389,14
11055336,14
11131302,529
11143026,6
11149009,0
11187005,0
11232107,0
11302698,0
11433954,25
11437459,0
11452074,81
11461726,0
11619575,0
11650596,1
11666905,1
11672625,0
11685427,1
11690909,0
11725089,0
11801323,0
11832654,90
11866324,0
11870266,0
12093169,99
12162919,9
12200301,9
12201578,0
12360949,0
12463675,0
12526325,0
12589685,0
12686014,7
12729827,82
12788870,0
12873715,134
12955379,0
13165731,0
13170812,0
13244384,0
13255645,0
13265932,0
13320285,0
13344404,0
13378025,29
13412488,0
13539049,0
13787490,93
13799199,0
13807057,0
13873717,0
13916188,0
14130255,0
14169735,0
14207755,13
14327207,7
14380971,0
14435706,0
14460314,0
14573292,0
14580969,0
14684946,27
14830958,97
14855135,0
14899628,0
15168717,0
15174808,0
15242600,0
15284487,0
15299539,6
15326998,0
15473643,0
15520239,0
15584690,411
15590920,0
15778453,0
15842614,99
15942936,99
16022574,0
16061361,0
16266414,0
16308336,0
16415625,0
16430592,3
16538973,3
16544428,0
16556813,0
16564042,0
16587247,0
16652677,0
16653321,8
16670579,0
16678441,0
16721567,0
16992793,491
17034898,339
17059753,339
17062684,62
17183648,0
17186114,0
17340377,0
17375037,98
17402246,0
17510945,0
17531201,0
17697368,0
17723733,0
17783254,0
17804373,26
17868722,0
18070188,0
18093539,0
18136800,5
18147059,5
18158181,0
18239201,0
18364842,0
18374263,0
18449418,0
18468006,0
18499550,0
18535706,0
18578146,0
18641163,0
18663331,400
18718151,0
18746550,18
18790332,0
18858146,0
18993445,0
19174970,0
19177930,0
19185543,0
19387043,0
19461349,0
19465228,0
19499889,0
19573966,0
19620401,0
19655647,0
19664582,0
19684155,0
19726791,0
19740576,0
19785923,136
19871612,136
19892416,0
19970312,0
19976892,0
20162442,0
20259607,0
20266427,0
20353968,0
20401328,0
20490450,0
20546702,0
20550660,0
20559708,0
20599837,0
20686527,10
20941270,10
21235933,0
21272744,9
21277933,10
21323234,0
21400970,0
21508421,0
21693233,70
21700274,154
21824597,286
21995504,286
22119641,0
22296514,0
22339856,0
22341063,0
22425542,0
22529340,489
22544717,0
22565960,0
22738635,0
22762201,28
22805613,0
22813606,0
22958965,0
23000291,250
23195044,0
23236548,6
23245659,0
23382015,0
23400207,209
23704097,366
23803023,314
23830822,25
23968248,0
24072013,0
24127491,4
24157714,0
24184810,223
24297154,0
24369272,0
24396293,0
24403551,0
24501368,0
24519737,0
24532467,21
24546912,21
